source,assigned_regime,entry_time,exit_time,direction,volume,entry_price,exit_price,profit_usd,stress_profit_usd,exit_comment
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.17 20:00:00,2022.10.18 04:03:30,SHORT,0.01,1647.97,1654.66,-5.14,-5.4399999999999995,sl 1654.66
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.18 03:00:00,2022.10.19 06:55:38,SHORT,0.01,1649.52,1640.66,9.13,8.83,tp 1640.67
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.18 14:00:00,2022.10.19 07:04:13,SHORT,0.01,1652.03,1639.04,12.99,12.69,tp 1639.05
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.19 03:00:00,2022.10.19 11:12:41,SHORT,0.01,1649.79,1632.04,14.31,14.01,tp 1632.04
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.19 05:00:00,2022.10.20 09:47:38,SHORT,0.01,1646.35,1635.07,-5.81,-6.109999999999999,sl 1635.05
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.19 07:00:00,2022.10.20 09:56:26,SHORT,0.01,1640.97,1635.86,-5.93,-6.2299999999999995,sl 1635.85
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.20 07:00:00,2022.10.21 03:43:26,SHORT,0.01,1629.93,1622.31,18.66,18.36,tp 1622.32
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.20 09:00:00,2022.10.21 03:44:59,SHORT,0.01,1629.26,1621.26,26.71,26.41,tp 1621.26
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.21 09:00:00,2022.10.21 12:58:19,SHORT,0.01,1620.66,1628.19,-7.53,-7.83,sl 1628.18
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.21 12:00:00,2022.10.21 12:58:21,SHORT,0.01,1623.18,1629.08,-5.9,-6.2,sl 1629.04
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.31 05:00:00,2022.10.31 18:59:15,SHORT,0.01,1641.56,1631.84,9.72,9.42,tp 1631.86
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.31 07:00:00,2022.10.31 23:00:40,SHORT,0.01,1641.18,1630.75,10.43,10.129999999999999,tp 1630.81
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.31 08:00:00,2022.11.01 05:04:34,SHORT,0.01,1637.12,1642.21,-6.75,-7.05,sl 1642.21
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.31 12:00:00,2022.11.01 05:12:27,SHORT,0.01,1637.1,1642.97,-5.87,-6.17,sl 1642.97
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.31 16:00:00,2022.11.01 05:12:39,SHORT,0.01,1636.56,1643.22,-6.66,-6.96,sl 1643.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.10.31 17:00:00,2022.11.01 05:58:31,SHORT,0.01,1635.46,1645.41,-8.29,-8.59,sl 1645.40
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2022.11.03 15:00:00,2022.11.04 00:55:39,SHORT,0.01,1625.99,1632.94,-6.95,-7.25,sl 1632.93
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.11.24 04:00:00,2022.12.05 14:01:28,LONG,0.01,1755.77,1778.51,-30.33,-30.63,sl 1778.51
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.11.24 12:00:00,2022.12.13 13:00:42,LONG,0.01,1757.46,1812.77,57.0,56.7,tp 1812.77
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.11.30 20:00:00,2022.12.13 13:14:31,LONG,0.01,1769.94,1817.68,60.22,59.92,tp 1817.68
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.01 12:00:00,2022.12.15 07:30:20,LONG,0.01,1784.92,1777.68,-31.23,-31.53,sl 1777.71
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.01 16:00:00,2022.12.27 14:35:31,LONG,0.01,1802.45,1830.47,60.53,60.230000000000004,tp 1830.44
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.05 04:00:00,2023.01.03 02:22:36,LONG,0.01,1808.84,1842.19,38.91,38.61,tp 1842.18
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.09 04:00:00,2023.01.03 02:22:38,LONG,0.01,1796.71,1842.37,45.36,45.06,tp 1842.35
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.09 12:00:00,2023.01.03 06:22:27,LONG,0.01,1800.73,1844.5,35.48,35.18,tp 1844.48
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.13 16:00:00,2023.01.04 06:26:27,LONG,0.01,1808.91,1852.38,55.67,55.370000000000005,tp 1852.35
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.19 08:00:00,2023.01.04 07:23:05,LONG,0.01,1797.01,1864.43,63.7,63.400000000000006,tp 1864.43
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.20 08:00:00,2023.01.09 00:45:28,LONG,0.01,1803.28,1874.02,89.1,88.8,tp 1874.02
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.20 16:00:00,2023.01.09 01:14:38,LONG,0.01,1818.15,1876.29,52.88,52.580000000000005,tp 1876.29
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.27 12:00:00,2023.01.09 06:18:30,LONG,0.01,1809.02,1880.19,59.32,59.02,tp 1880.19
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.27 16:00:00,2023.01.11 15:17:38,LONG,0.01,1820.87,1867.84,-16.24,-16.54,sl 1867.84
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2022.12.30 20:00:00,2023.01.12 11:21:17,LONG,0.01,1823.41,1886.69,68.54,68.24000000000001,tp 1886.69
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.03 04:00:00,2023.01.12 11:21:27,LONG,0.01,1840.51,1887.68,49.49,49.190000000000005,tp 1887.65
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.03 20:00:00,2023.01.12 12:35:27,LONG,0.01,1838.19,1894.57,54.06,53.760000000000005,tp 1894.55
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.04 08:00:00,2023.01.16 01:50:15,LONG,0.01,1860.08,1926.83,124.38,124.08,tp 1926.81
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.04 16:00:00,2023.01.16 01:58:31,LONG,0.01,1858.63,1928.12,40.6,40.300000000000004,tp 1928.12
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.06 20:00:00,2023.01.16 01:58:41,LONG,0.01,1866.96,1928.78,70.15,69.85000000000001,tp 1928.75
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.09 04:00:00,2023.01.19 19:11:14,LONG,0.01,1877.01,1933.05,72.97,72.67,tp 1933.04
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.11 08:00:00,2023.01.31 07:08:01,LONG,0.01,1884.08,1911.51,-26.48,-26.78,sl 1911.51
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.12 12:00:00,2023.01.31 07:08:01,LONG,0.01,1887.52,1911.47,-26.79,-27.09,sl 1911.49
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.12 20:00:00,2023.01.31 07:08:01,LONG,0.01,1898.49,1911.47,-35.37,-35.669999999999995,sl 1911.50
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.13 08:00:00,2023.02.01 19:33:38,LONG,0.01,1906.56,1950.54,83.58,83.28,tp 1950.52
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.13 16:00:00,2023.02.03 12:30:39,LONG,0.01,1912.34,1900.84,-52.76,-53.059999999999995,sl 1900.92
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.13 20:00:00,2023.02.03 12:34:29,LONG,0.01,1920.77,1896.67,-36.85,-37.15,sl 1896.68
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.19 20:00:00,2023.02.03 15:18:39,LONG,0.01,1933.52,1867.27,-31.22,-31.52,sl 1867.28
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.24 08:00:00,2023.02.03 15:18:39,LONG,0.01,1938.26,1867.23,-39.33,-39.629999999999995,sl 1867.23
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.24 20:00:00,2023.02.03 15:18:39,LONG,0.01,1937.99,1867.23,-45.11,-45.41,sl 1867.23
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.01.25 20:00:00,2023.02.03 15:18:40,LONG,0.01,1946.84,1867.2,-53.57,-53.87,sl 1867.21
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.02.01 20:00:00,2023.02.15 07:05:02,LONG,0.01,1953.6,1832.48,-44.53,-44.83,sl 1832.48
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.02.27 02:00:00,2023.02.27 12:38:38,SHORT,0.01,1811.8,1814.53,-6.05,-6.35,sl 1814.53
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.02.27 03:00:00,2023.02.27 12:50:39,SHORT,0.01,1807.94,1815.19,-7.25,-7.55,sl 1815.19
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.02.27 09:00:00,2023.02.27 12:50:40,SHORT,0.01,1808.48,1815.3,-3.5,-3.8,sl 1815.30
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.02.28 07:00:00,2023.02.28 12:55:29,SHORT,0.01,1810.57,1813.84,-4.82,-5.12,sl 1813.84
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.02.28 10:00:00,2023.02.28 13:46:38,SHORT,0.01,1809.02,1817.78,-7.21,-7.51,sl 1817.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.03.09 01:00:00,2023.03.09 07:37:04,SHORT,0.01,1812.36,1816.91,-3.5,-3.8,sl 1816.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.03.09 06:00:00,2023.03.09 07:37:37,SHORT,0.01,1813.41,1817.4,-5.04,-5.34,sl 1817.39
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.04.12 04:00:00,2023.04.17 14:46:41,LONG,0.01,2017.29,1981.88,-31.97,-32.269999999999996,sl 1981.89
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.04.12 20:00:00,2023.04.17 14:46:41,LONG,0.01,2013.85,1981.77,-35.52,-35.82,sl 1981.79
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.08 10:00:00,2023.06.08 12:30:27,SHORT,0.01,1946.56,1950.06,-3.5,-3.8,sl 1950.06
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.14 06:00:00,2023.06.14 07:35:29,SHORT,0.01,1946.42,1950.42,-4.0,-4.3,sl 1950.42
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.14 11:00:00,2023.06.14 12:36:38,SHORT,0.01,1947.8,1953.59,-5.79,-6.09,sl 1953.56
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.14 22:02:00,2023.06.15 14:07:30,SHORT,0.01,1942.55,1956.07,-13.52,-13.82,sl 1956.05
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.19 16:00:00,2023.06.19 22:17:02,SHORT,0.01,1950.64,1954.2,-4.59,-4.89,sl 1954.17
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.19 18:00:00,2023.06.19 22:17:04,SHORT,0.01,1949.61,1954.29,-3.65,-3.9499999999999997,sl 1954.26
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.20 01:00:00,2023.06.20 06:43:37,SHORT,0.01,1951.03,1953.71,-6.71,-7.01,sl 1953.70
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.20 02:00:00,2023.06.20 07:34:38,SHORT,0.01,1947.0,1954.75,-3.72,-4.0200000000000005,sl 1954.74
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.20 13:00:00,2023.06.21 12:36:30,SHORT,0.01,1944.68,1927.02,8.76,8.459999999999999,tp 1927.03
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.21 05:00:00,2023.06.21 13:37:39,SHORT,0.01,1935.78,1923.61,9.64,9.34,tp 1923.66
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.21 10:00:00,2023.06.21 13:37:41,SHORT,0.01,1933.25,1922.96,21.72,21.419999999999998,tp 1922.99
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.21 20:00:00,2023.06.22 08:43:43,SHORT,0.01,1933.5,1925.52,7.01,6.71,tp 1925.53
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.21 22:00:00,2023.06.22 08:44:38,SHORT,0.01,1931.67,1925.08,7.23,6.930000000000001,tp 1925.10
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.22 01:00:00,2023.06.22 13:00:32,SHORT,0.01,1932.31,1922.92,10.58,10.28,tp 1922.93
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.22 04:00:00,2023.06.22 13:11:38,SHORT,0.01,1932.53,1919.12,10.69,10.389999999999999,tp 1919.13
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.22 05:00:00,2023.06.22 14:16:38,SHORT,0.01,1929.81,1918.96,12.71,12.41,tp 1918.96
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.22 07:00:00,2023.06.22 14:27:28,SHORT,0.01,1928.12,1916.66,11.46,11.16,tp 1916.67
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.22 13:00:00,2023.06.23 07:48:39,SHORT,0.01,1923.46,1918.75,-3.68,-3.98,sl 1918.75
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.22 15:00:00,2023.06.23 07:48:40,SHORT,0.01,1915.39,1918.76,-5.21,-5.51,sl 1918.76
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.23 06:00:00,2023.06.23 13:14:29,SHORT,0.01,1915.07,1931.84,-8.38,-8.680000000000001,sl 1931.84
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.23 07:00:00,2023.06.23 13:14:39,SHORT,0.01,1913.55,1932.06,-16.67,-16.970000000000002,sl 1932.06
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.23 20:00:00,2023.06.25 22:00:00,SHORT,0.01,1919.01,1925.9,-6.89,-7.1899999999999995,sl 1922.51
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.27 16:00:00,2023.06.28 15:25:29,SHORT,0.01,1913.55,1912.47,-5.41,-5.71,sl 1912.47
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.28 07:00:00,2023.06.29 12:37:16,SHORT,0.01,1910.87,1899.2,10.15,9.85,tp 1899.25
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.28 15:00:00,2023.06.29 12:50:41,SHORT,0.01,1907.06,1897.64,13.23,12.93,tp 1897.64
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.28 20:00:00,2023.06.29 13:26:42,SHORT,0.01,1909.35,1893.72,13.77,13.469999999999999,tp 1893.79
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.28 22:02:00,2023.06.30 12:30:30,SHORT,0.01,1907.49,1908.16,-6.34,-6.64,sl 1908.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.29 03:00:00,2023.06.30 12:31:13,SHORT,0.01,1904.56,1910.53,-5.29,-5.59,sl 1910.53
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.30 08:00:00,2023.06.30 12:43:42,SHORT,0.01,1905.24,1913.91,-9.35,-9.65,sl 1913.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.06.30 09:00:00,2023.07.05 13:17:13,SHORT,0.01,1901.82,1931.77,-18.22,-18.52,sl 1931.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.07.06 04:00:00,2023.07.06 10:29:05,SHORT,0.01,1918.11,1921.62,-3.51,-3.8099999999999996,sl 1921.61
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.07.06 08:00:00,2023.07.06 10:29:37,SHORT,0.01,1918.94,1922.46,-3.52,-3.82,sl 1922.44
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2023.07.26 08:00:00,2023.07.27 13:36:21,LONG,0.01,1970.75,1951.81,-18.94,-19.240000000000002,sl 1951.82
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.08 01:00:00,2023.08.08 09:00:31,SHORT,0.01,1935.74,1935.5,-4.96,-5.26,sl 1935.49
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.08 02:00:00,2023.08.08 11:52:29,SHORT,0.01,1931.63,1928.73,7.01,6.71,tp 1928.74
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.08 04:00:00,2023.08.08 12:07:38,SHORT,0.01,1933.12,1926.15,7.0,6.7,tp 1926.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.08 07:00:00,2023.08.08 12:07:38,SHORT,0.01,1933.15,1926.12,7.0,6.7,tp 1926.12
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.08 08:00:00,2023.08.09 14:31:42,SHORT,0.01,1930.54,1919.41,11.31,11.01,tp 1919.41
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.08 11:00:00,2023.08.09 14:57:18,SHORT,0.01,1930.72,1917.19,14.44,14.139999999999999,tp 1917.19
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.08 12:00:00,2023.08.10 07:06:57,SHORT,0.01,1928.87,1920.26,-3.51,-3.8099999999999996,sl 1920.25
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.08 13:00:00,2023.08.10 07:07:04,SHORT,0.01,1925.41,1920.53,-3.5,-3.8,sl 1920.53
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.08 16:00:00,2023.08.10 14:54:04,SHORT,0.01,1925.83,1913.65,15.22,14.92,tp 1913.65
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.09 11:00:00,2023.08.10 20:47:36,SHORT,0.01,1925.2,1912.76,12.44,12.139999999999999,tp 1912.76
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.10 03:00:00,2023.08.10 23:02:03,SHORT,0.01,1917.03,1911.31,14.52,14.219999999999999,tp 1911.31
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.10 05:00:00,2023.08.11 08:07:13,SHORT,0.01,1916.75,1918.23,-3.5,-3.8,sl 1918.23
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.10 18:00:00,2023.08.14 07:56:39,SHORT,0.01,1913.66,1915.91,-4.86,-5.16,sl 1915.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.10 20:00:00,2023.08.14 13:48:31,SHORT,0.01,1913.31,1903.55,21.86,21.56,tp 1903.55
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.11 03:00:00,2023.08.15 11:09:37,SHORT,0.01,1914.73,1902.51,7.79,7.49,tp 1902.51
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.11 16:00:00,2023.08.15 12:30:41,SHORT,0.01,1914.08,1898.88,14.42,14.12,tp 1898.89
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.11 18:00:00,2023.08.15 12:30:41,SHORT,0.01,1913.3,1898.78,15.3,15.0,tp 1898.78
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.14 01:00:00,2023.08.16 18:03:15,SHORT,0.01,1911.05,1895.75,12.3,12.0,tp 1895.75
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.14 14:00:00,2023.08.16 18:11:29,SHORT,0.01,1904.24,1895.65,17.66,17.36,tp 1895.65
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.14 18:00:00,2023.08.16 18:51:28,SHORT,0.01,1910.3,1895.13,18.53,18.23,tp 1895.14
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.14 19:00:00,2023.08.16 19:09:28,SHORT,0.01,1908.05,1894.64,12.94,12.639999999999999,tp 1894.64
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.14 20:00:00,2023.08.17 01:12:37,SHORT,0.01,1907.58,1890.88,11.72,11.42,tp 1890.90
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.15 17:00:00,2023.08.17 10:21:20,SHORT,0.01,1903.7,1898.33,-4.33,-4.63,sl 1898.31
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.15 19:00:00,2023.08.17 13:15:39,SHORT,0.01,1902.6,1903.44,-8.43,-8.73,sl 1903.44
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.16 13:00:00,2023.08.17 17:02:13,SHORT,0.01,1900.77,1887.52,13.25,12.95,tp 1887.52
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.16 19:00:00,2023.08.17 17:29:39,SHORT,0.01,1895.01,1885.81,17.89,17.59,tp 1885.81
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.17 09:00:00,2023.08.18 13:50:28,SHORT,0.01,1894.0,1896.22,-5.94,-6.24,sl 1896.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.17 16:00:00,2023.08.21 02:52:34,SHORT,0.01,1889.49,1891.97,-6.48,-6.78,sl 1891.97
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.17 18:00:00,2023.08.21 12:04:05,SHORT,0.01,1886.21,1895.0,-6.92,-7.22,sl 1894.92
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.18 13:00:00,2023.08.21 12:21:42,SHORT,0.01,1890.28,1895.65,-6.08,-6.38,sl 1895.64
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.18 16:00:00,2023.08.21 12:43:39,SHORT,0.01,1891.29,1897.3,-11.09,-11.39,sl 1897.29
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.18 17:00:00,2023.08.21 12:53:41,SHORT,0.01,1889.57,1897.72,-6.43,-6.7299999999999995,sl 1897.65
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.21 02:00:00,2023.08.22 10:21:23,SHORT,0.01,1885.49,1904.37,-14.88,-15.180000000000001,sl 1904.37
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.08.21 06:00:00,2023.08.23 13:47:54,SHORT,0.01,1888.08,1915.83,-11.59,-11.89,sl 1915.83
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.12 08:00:00,2023.09.12 11:30:30,SHORT,0.01,1919.06,1912.0,7.0,6.7,tp 1912.00
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.12 10:00:00,2023.09.12 11:30:38,SHORT,0.01,1919.0,1911.59,7.47,7.17,tp 1911.59
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.12 11:00:00,2023.09.13 12:30:16,SHORT,0.01,1915.61,1914.03,-3.76,-4.06,sl 1913.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.12 13:00:00,2023.09.13 12:52:42,SHORT,0.01,1909.72,1914.48,-5.36,-5.66,sl 1914.48
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.13 03:00:00,2023.09.13 13:32:14,SHORT,0.01,1909.12,1914.72,-3.5,-3.8,sl 1914.72
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.13 06:00:00,2023.09.14 00:48:38,SHORT,0.01,1910.27,1912.23,-3.51,-3.8099999999999996,sl 1912.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.13 10:00:00,2023.09.14 00:56:40,SHORT,0.01,1911.22,1912.9,-3.51,-3.8099999999999996,sl 1912.89
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.13 16:00:00,2023.09.14 12:30:39,SHORT,0.01,1910.46,1903.11,12.5,12.2,tp 1903.12
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.13 17:00:00,2023.09.14 15:10:37,SHORT,0.01,1909.42,1911.03,-3.51,-3.8099999999999996,sl 1911.02
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.13 19:00:00,2023.09.14 16:20:29,SHORT,0.01,1909.39,1911.59,-5.72,-6.02,sl 1911.59
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.13 22:00:00,2023.09.14 16:20:30,SHORT,0.01,1908.72,1911.61,-4.24,-4.54,sl 1911.61
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.14 06:00:00,2023.09.14 16:20:31,SHORT,0.01,1908.08,1911.67,-3.59,-3.8899999999999997,sl 1911.67
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.14 07:00:00,2023.09.15 02:00:17,SHORT,0.01,1907.37,1915.64,-6.22,-6.52,sl 1915.59
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.14 08:00:00,2023.09.15 04:47:17,SHORT,0.01,1905.87,1916.62,-6.16,-6.46,sl 1916.61
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.14 12:00:00,2023.09.15 12:07:11,SHORT,0.01,1907.52,1920.24,-10.52,-10.82,sl 1920.24
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.28 13:00:00,2023.09.29 15:09:38,SHORT,0.01,1872.46,1856.8,15.66,15.36,tp 1856.80
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.28 15:00:00,2023.10.02 09:27:14,SHORT,0.01,1865.32,1834.9,30.42,30.12,tp 1834.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.09.29 15:00:00,2023.10.02 23:20:40,SHORT,0.01,1860.9,1820.72,40.18,39.88,tp 1820.74
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.10.03 22:00:00,2023.10.04 11:10:05,SHORT,0.01,1823.35,1824.74,-3.5,-3.8,sl 1824.74
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.10.04 03:00:00,2023.10.04 11:13:30,SHORT,0.01,1820.75,1826.23,-5.48,-5.78,sl 1826.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2023.10.04 06:00:00,2023.10.04 11:15:05,SHORT,0.01,1821.24,1827.18,-3.83,-4.13,sl 1827.18
