attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
30506,f8c40577fa8218a9,29506,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1215,276,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":3.0}",381,-173.84623507829596,0.44205980093500846,-0.4562893309141626,173.84623507829593,53,-31.771151531986046,0.34795744688688734,-0.5994556892827556,31.77115153198605,70,-31.02613257961586,0.45575123745438945,-0.44323046542308375,32.553882021228844,101,-46.3390321146999,0.4227467880640278,-0.4588022981653455,46.339032114699904,157,-64.70991885199419,0.4847029255603313,-0.41216508822926234,64.70991885199417,-180.96718840151897,1.0,53,0.34795744688688734,-0.5994556892827556,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30507,d773fcc96e98dbbc,29507,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,145,25,"{""age_min"":64,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}",74,-18.255438954642003,0.6483910793693117,-0.24669512100867572,23.07844616878598,9,3.029052329317036,1.830409402368996,0.3365613699241151,1.2661646597191158,18,-5.312139313445456,0.6020742060295711,-0.2951188507469698,8.42072054843343,25,-7.48642179257185,0.5863681806203702,-0.299456871702874,7.670508281239784,22,-8.48593017794173,0.49558323775945734,-0.3857240989973514,8.48593017794173,-25.207337725642233,1.0,9,0.49558323775945734,-0.3857240989973514,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30508,5fb5dc315c1c0df2,29508,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,355,71,"{""age_min"":8,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}",54,-17.145611450780308,0.5838627698834284,-0.3175113231625983,17.145611450780304,3,-1.3876430056256117,0.48060859445143955,-0.46254766854187057,1.3876430056256117,4,-4.838316251931523,0.0,-1.2095790629828806,4.838316251931523,8,0.34728546850787545,1.072567019342488,0.04341068356348443,2.4077884725100667,39,-11.266937661731045,0.6102230076598281,-0.2888958374802832,14.184032016908706,-24.1380438773705,1.0,3,0.0,-1.2095790629828806,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30509,7fc692db03a58861,29509,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,486,104,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":2.0}",199,-97.49960262782417,0.4363909447461108,-0.48994775189861395,106.11433684118502,33,-18.91668187116495,0.39675489206162795,-0.5732327839746955,25.459241870758856,44,-22.953727717306542,0.385078084209349,-0.521675629938785,22.953727717306542,55,-35.86880346291794,0.30339933557933957,-0.6521600629621443,35.868803462917946,67,-19.760389576434754,0.6258513356687845,-0.2949311877079814,24.737038550134415,-107.09732346570748,1.0,33,0.30339933557933957,-0.6521600629621443,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30510,99d6257d6e612580,29510,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,568,103,"{""age_min"":32,""confirmation"":""WICK"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}",255,-83.00000315663236,0.5676039968596789,-0.3254902084573818,87.78204735473872,31,0.9931373043489262,1.0541393740851597,0.032036687237062135,3.2779791533812204,41,-17.5946799956488,0.47813018203305757,-0.42913853647923905,19.12157224811792,89,-29.021600283064735,0.5610797228557161,-0.3260853964389296,30.34234016446902,94,-37.37686018226775,0.4933631785708832,-0.39762617215178453,39.36373638591013,-90.08745467839317,1.0,31,0.47813018203305757,-0.42913853647923905,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30511,b1009127bf801c29,29511,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,1736,347,"{""age_min"":8,""confirmation"":""EITHER"",""edge_fraction"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":3.0}",84,-34.366600862729804,0.43287169139282367,-0.4091262007467834,34.3666008627298,4,-3.356240683205563,0.17000919486706978,-0.8390601708013907,3.356240683205563,8,-1.9191848534439169,0.5968771133364263,-0.2398981066804896,3.241436885495034,7,-4.4869339312378145,0.2625201299778074,-0.640990561605402,4.4869339312378145,65,-24.604241394842518,0.46171915659689455,-0.3785267906898849,28.800995357624906,-38.90822687362511,1.0,4,0.17000919486706978,-0.8390601708013907,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30512,4d1cdfec422cd587,29512,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1549,309,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}",661,-251.65805653927984,0.5061940769639076,-0.38072323228332805,253.07169358914192,72,-39.85096711866855,0.3578443463943388,-0.5534856544259521,39.85096711866855,143,-43.01993303836744,0.5936600717362479,-0.3008386925759961,49.45032700602977,217,-90.0989046384464,0.4639834847304503,-0.41520232552279446,91.0727937600612,229,-78.68825174379742,0.5467522317248572,-0.34361681984191017,81.48552071066996,-259.45770157945185,1.0,72,0.3578443463943388,-0.5534856544259521,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30513,d8f23b6401415496,29513,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,401,70,"{""age_min"":64,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}",191,-87.50453333649185,0.438183067406323,-0.45813891799210393,87.50453333649182,25,-6.725887569592707,0.6361369476892041,-0.2690355027837083,7.091748454115208,54,-27.264715727633714,0.3984431051699169,-0.504902143104328,29.200556922489397,59,-27.037760677273855,0.43040016711447054,-0.4582671301232857,27.2341204034583,53,-26.47616936199159,0.40471561305903536,-0.49955036532059605,26.77280617476877,-94.59947793242624,1.0,25,0.3984431051699169,-0.504902143104328,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30514,10083b1a1ba0f28d,29514,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1417,291,"{""age_min"":8,""confirmation"":""EITHER"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}",185,-65.35803488999872,0.550623719213599,-0.35328667508107414,67.08691849709874,12,-5.467913239437153,0.47568990940791483,-0.45565943661976277,5.467913239437153,29,-17.257957197272127,0.3449930292302508,-0.5951019723197285,18.814607176312094,42,-20.1476460230527,0.43668857892732704,-0.47970585769173096,21.54750877741362,102,-22.484518430236747,0.6915648886086406,-0.2204364551983995,30.087160496780676,-72.45825075175469,1.0,12,0.3449930292302508,-0.5951019723197285,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30515,c718a0c95375b870,29515,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,4826,1036,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}",956,-339.7959182304206,0.5360877317892769,-0.3554350609104818,343.0810952503616,134,-59.762198956374846,0.4639830286413115,-0.4459865593759317,64.52549613159037,211,-83.51147757611895,0.49275592803477414,-0.3957889932517486,84.62704644506947,275,-77.54148854274442,0.607125778159072,-0.28196904924634336,77.70328057826096,336,-118.98075315518243,0.5405381376043944,-0.3541093843904239,121.03285580530356,-346.9398140979117,1.0,134,0.4639830286413115,-0.4459865593759317,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30516,7e3448ae7fef42fd,29516,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,897,170,"{""age_min"":32,""confirmation"":""CANDLE"",""edge_fraction"":0.3,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}",220,-60.77984015643404,0.5651171219730023,-0.27627200071106384,63.16770768179502,12,-2.5649507861045286,0.6066678330875949,-0.21374589884204406,5.491273993526953,35,-9.41299550375131,0.5840046455164327,-0.26894272867860886,9.41299550375131,57,-14.205693232205984,0.5918465781105811,-0.2492226882843155,16.284901060792514,116,-34.59620063437222,0.5436332255910665,-0.29824310891700184,37.72646231753823,-65.3900501772876,1.0,12,0.5436332255910665,-0.29824310891700184,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30517,45b4f9783ccf96bc,29517,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,3095,641,"{""age_min"":8,""confirmation"":""WICK"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}",477,-168.9135951983643,0.4854350034753826,-0.3541165517785415,174.80428244758932,37,-12.54506280388722,0.5016148602655179,-0.3390557514564113,16.98199592500361,76,-26.726313833887687,0.48438286333035724,-0.35166202413010117,26.726313833887684,138,-45.20293547539957,0.5107674273577355,-0.3275575034449244,45.202935475399556,226,-84.43928308518987,0.468481287311797,-0.37362514639464545,86.67635859985234,-173.57670135746525,1.0,37,0.468481287311797,-0.37362514639464545,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30518,0170eb16dd9e91f5,29518,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,946,172,"{""age_min"":64,""confirmation"":""EITHER"",""edge_fraction"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}",193,-74.53805678565882,0.4540822232002354,-0.3862075481122219,75.92311579519254,16,-2.4108717381565907,0.7237946299005125,-0.15067948363478692,3.795930747690333,50,-23.061392937317066,0.3909535682504293,-0.4612278587463413,25.138658491027144,60,-25.632861186835893,0.4126655112649053,-0.4272143531139315,26.933422904903,67,-23.43293092334926,0.49390175979173967,-0.3497452376619293,23.432930923349275,-79.10790701855782,1.0,16,0.3909535682504293,-0.4612278587463413,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30519,cbe55750df22d8d1,29519,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,412,96,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}",175,-44.42219151679042,0.6469974072268163,-0.2538410943816595,51.208730218718166,24,-8.090799114829196,0.5774260431790234,-0.3371166297845498,15.41051889606558,32,-10.433859311420495,0.5671010751889284,-0.32605810348189046,13.069969926838324,58,-17.35019887541584,0.5872493696501971,-0.29914135992096275,21.50367275104698,61,-8.547334215124891,0.7892495651743037,-0.14012023303483429,13.952466825424171,-51.51310624370199,1.0,24,0.5671010751889284,-0.3371166297845498,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30520,1c4a3346789b7f28,29520,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,545,102,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}",230,-98.75328989548434,0.4868243168014321,-0.4293621299803667,103.81483264858915,30,-1.0936399400857237,0.9470570312250687,-0.03645466466952412,6.697022738577677,42,-15.991486484752825,0.5279877589530655,-0.3807496782084006,17.41054018326475,87,-53.799752856069006,0.3192616641963824,-0.6183879638628621,55.347244573446766,71,-27.86841061457678,0.5265935650739536,-0.39251282555741945,32.29897004024136,-108.28530135724476,1.0,30,0.3192616641963824,-0.6183879638628621,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30521,6d4babeaef8e1b31,29521,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,2440,541,"{""age_min"":32,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}",475,-157.84192497324136,0.5053174050186444,-0.33229878941735025,160.28051853386253,37,-11.396338378792699,0.5287536843816563,-0.30800914537277563,13.834931939413863,95,-43.93925834222766,0.3839098792932026,-0.4625185088655543,44.78383404104845,132,-38.492611733018805,0.5477161784998854,-0.29161069494711217,40.32090049876979,211,-64.01371651920218,0.5376970801935639,-0.303382542745034,64.48503768875922,-162.62951193554096,1.0,37,0.3839098792932026,-0.4625185088655543,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30522,871d493f92d848d6,29522,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,1815,353,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}",737,-190.92681407823483,0.6560280422880889,-0.2590594492241992,202.58608439721849,112,-37.950342474480735,0.5754527230288071,-0.3388423435221494,45.2644868300889,179,-52.93312356387871,0.617708540902138,-0.29571577409988103,59.650025216915104,231,-71.31352284712081,0.5959293872909102,-0.3087165491217351,74.44017825026802,215,-28.729825192754557,0.8093883545442657,-0.13362709391978864,42.36312950590177,-200.58867443088747,1.0,112,0.5754527230288071,-0.3388423435221494,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30523,2c1b33112a51aa8e,29523,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,167,26,"{""age_min"":64,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}",86,-30.74150417990931,0.5339656937584131,-0.357459350929178,32.08709708634708,10,0.20757585983009963,1.0341969696403586,0.020757585983009964,2.3698591225552406,20,-8.823759812856002,0.4565882655328294,-0.4411879906428001,9.961776859463662,28,-6.007054178044655,0.6882876667661165,-0.21453764921588053,7.537773836691751,28,-16.118266048838755,0.3390137726280073,-0.5756523588870984,16.740556124565117,-37.69636256745164,1.0,10,0.3390137726280073,-0.5756523588870984,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30524,3ba557d61fab8bf7,29524,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,2859,651,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}",714,-257.93386460467275,0.5277131600484487,-0.36125191121102623,262.3550594270076,81,-49.23120462919225,0.32693008990517836,-0.6077926497431142,50.491554043045056,142,-47.64378366462306,0.5466613089238086,-0.33551960327199337,49.386592640467136,215,-81.64772416130899,0.5022929451186586,-0.37975685656422786,81.64772416130897,276,-79.41115214954844,0.6104447335542875,-0.28772156575923347,90.29233786312533,-265.0865549717057,1.0,81,0.32693008990517836,-0.6077926497431142,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
