vote_eurgbp,vote_eurjpy,vote_gbpusd,vote_usdjpy,vote_score,direction_code,signal_time,entry_time,utc_date,direction
-1,-1,-1,1,-2,-1,2024-11-21 05:55:00+00:00,2024-11-21 06:00:00+00:00,2024-11-21,SHORT
1,1,1,-1,2,1,2024-11-22 05:55:00+00:00,2024-11-22 06:00:00+00:00,2024-11-22,LONG
-1,-1,-1,1,-2,-1,2024-11-25 06:55:00+00:00,2024-11-25 07:00:00+00:00,2024-11-25,SHORT
-1,1,-1,-1,-2,-1,2024-11-26 05:55:00+00:00,2024-11-26 06:00:00+00:00,2024-11-26,SHORT
-1,1,-1,-1,-2,-1,2024-11-27 05:55:00+00:00,2024-11-27 06:00:00+00:00,2024-11-27,SHORT
-1,-1,-1,1,-2,-1,2024-11-28 05:55:00+00:00,2024-11-28 06:00:00+00:00,2024-11-28,SHORT
-1,1,1,1,2,1,2024-11-29 06:55:00+00:00,2024-11-29 07:00:00+00:00,2024-11-29,LONG
-1,1,-1,-1,-2,-1,2024-12-02 07:55:00+00:00,2024-12-02 08:00:00+00:00,2024-12-02,SHORT
-1,-1,-1,1,-2,-1,2024-12-03 07:55:00+00:00,2024-12-03 08:00:00+00:00,2024-12-03,SHORT
-1,1,-1,-1,-2,-1,2024-12-04 05:55:00+00:00,2024-12-04 06:00:00+00:00,2024-12-04,SHORT
1,1,1,1,4,1,2024-12-05 07:55:00+00:00,2024-12-05 08:00:00+00:00,2024-12-05,LONG
-1,1,-1,-1,-2,-1,2024-12-06 06:55:00+00:00,2024-12-06 07:00:00+00:00,2024-12-06,SHORT
1,1,1,-1,2,1,2024-12-09 07:55:00+00:00,2024-12-09 08:00:00+00:00,2024-12-09,LONG
1,1,1,-1,2,1,2024-12-10 06:55:00+00:00,2024-12-10 07:00:00+00:00,2024-12-10,LONG
1,1,1,-1,2,1,2024-12-11 05:55:00+00:00,2024-12-11 06:00:00+00:00,2024-12-11,LONG
1,1,1,-1,2,1,2024-12-12 05:55:00+00:00,2024-12-12 06:00:00+00:00,2024-12-12,LONG
1,-1,1,1,2,1,2024-12-13 05:55:00+00:00,2024-12-13 06:00:00+00:00,2024-12-13,LONG
-1,-1,-1,1,-2,-1,2024-12-16 07:55:00+00:00,2024-12-16 08:00:00+00:00,2024-12-16,SHORT
-1,-1,-1,1,-2,-1,2024-12-17 05:55:00+00:00,2024-12-17 06:00:00+00:00,2024-12-17,SHORT
-1,-1,1,-1,-2,-1,2024-12-18 07:55:00+00:00,2024-12-18 08:00:00+00:00,2024-12-18,SHORT
-1,-1,-1,-1,-4,-1,2024-12-19 09:55:00+00:00,2024-12-19 10:00:00+00:00,2024-12-19,SHORT
1,-1,1,1,2,1,2024-12-20 05:55:00+00:00,2024-12-20 06:00:00+00:00,2024-12-20,LONG
-1,-1,-1,1,-2,-1,2024-12-23 06:55:00+00:00,2024-12-23 07:00:00+00:00,2024-12-23,SHORT
-1,1,-1,-1,-2,-1,2024-12-24 07:55:00+00:00,2024-12-24 08:00:00+00:00,2024-12-24,SHORT
-1,-1,-1,1,-2,-1,2024-12-26 05:55:00+00:00,2024-12-26 06:00:00+00:00,2024-12-26,SHORT
1,1,1,-1,2,1,2024-12-27 07:55:00+00:00,2024-12-27 08:00:00+00:00,2024-12-27,LONG
-1,-1,-1,-1,-4,-1,2024-12-30 08:55:00+00:00,2024-12-30 09:00:00+00:00,2024-12-30,SHORT
-1,1,-1,-1,-2,-1,2024-12-31 05:55:00+00:00,2024-12-31 06:00:00+00:00,2024-12-31,SHORT
1,1,1,-1,2,1,2025-01-02 05:55:00+00:00,2025-01-02 06:00:00+00:00,2025-01-02,LONG
-1,1,-1,-1,-2,-1,2025-01-03 05:55:00+00:00,2025-01-03 06:00:00+00:00,2025-01-03,SHORT
1,-1,-1,-1,-2,-1,2025-01-06 05:55:00+00:00,2025-01-06 06:00:00+00:00,2025-01-06,SHORT
-1,-1,-1,-1,-4,-1,2025-01-07 05:55:00+00:00,2025-01-07 06:00:00+00:00,2025-01-07,SHORT
-1,-1,-1,-1,-4,-1,2025-01-08 06:55:00+00:00,2025-01-08 07:00:00+00:00,2025-01-08,SHORT
-1,-1,-1,1,-2,-1,2025-01-09 05:55:00+00:00,2025-01-09 06:00:00+00:00,2025-01-09,SHORT
1,-1,-1,-1,-2,-1,2025-01-10 05:55:00+00:00,2025-01-10 06:00:00+00:00,2025-01-10,SHORT
1,1,1,1,4,1,2025-01-13 12:55:00+00:00,2025-01-13 13:00:00+00:00,2025-01-13,LONG
1,-1,-1,-1,-2,-1,2025-01-14 05:55:00+00:00,2025-01-14 06:00:00+00:00,2025-01-14,SHORT
-1,-1,-1,-1,-4,-1,2025-01-15 05:55:00+00:00,2025-01-15 06:00:00+00:00,2025-01-15,SHORT
-1,-1,-1,-1,-4,-1,2025-01-16 10:55:00+00:00,2025-01-16 11:00:00+00:00,2025-01-16,SHORT
1,-1,1,1,2,1,2025-01-17 05:55:00+00:00,2025-01-17 06:00:00+00:00,2025-01-17,LONG
-1,1,-1,-1,-2,-1,2025-01-20 05:55:00+00:00,2025-01-20 06:00:00+00:00,2025-01-20,SHORT
-1,-1,-1,-1,-4,-1,2025-01-21 06:55:00+00:00,2025-01-21 07:00:00+00:00,2025-01-21,SHORT
-1,1,-1,-1,-2,-1,2025-01-22 07:55:00+00:00,2025-01-22 08:00:00+00:00,2025-01-22,SHORT
1,-1,-1,-1,-2,-1,2025-01-23 05:55:00+00:00,2025-01-23 06:00:00+00:00,2025-01-23,SHORT
-1,1,1,1,2,1,2025-01-24 05:55:00+00:00,2025-01-24 06:00:00+00:00,2025-01-24,LONG
1,1,1,-1,2,1,2025-01-27 05:55:00+00:00,2025-01-27 06:00:00+00:00,2025-01-27,LONG
-1,1,-1,-1,-2,-1,2025-01-28 08:55:00+00:00,2025-01-28 09:00:00+00:00,2025-01-28,SHORT
-1,-1,-1,1,-2,-1,2025-01-29 06:55:00+00:00,2025-01-29 07:00:00+00:00,2025-01-29,SHORT
-1,1,1,1,2,1,2025-01-30 05:55:00+00:00,2025-01-30 06:00:00+00:00,2025-01-30,LONG
1,1,1,-1,2,1,2025-01-31 06:55:00+00:00,2025-01-31 07:00:00+00:00,2025-01-31,LONG
-1,-1,-1,1,-2,-1,2025-02-03 06:55:00+00:00,2025-02-03 07:00:00+00:00,2025-02-03,SHORT
1,1,1,-1,2,1,2025-02-04 06:55:00+00:00,2025-02-04 07:00:00+00:00,2025-02-04,LONG
1,-1,1,1,2,1,2025-02-05 05:55:00+00:00,2025-02-05 06:00:00+00:00,2025-02-05,LONG
-1,1,-1,-1,-2,-1,2025-02-06 05:55:00+00:00,2025-02-06 06:00:00+00:00,2025-02-06,SHORT
1,-1,-1,-1,-2,-1,2025-02-07 05:55:00+00:00,2025-02-07 06:00:00+00:00,2025-02-07,SHORT
1,1,1,-1,2,1,2025-02-10 08:55:00+00:00,2025-02-10 09:00:00+00:00,2025-02-10,LONG
-1,1,1,1,2,1,2025-02-11 05:55:00+00:00,2025-02-11 06:00:00+00:00,2025-02-11,LONG
1,-1,1,1,2,1,2025-02-12 06:55:00+00:00,2025-02-12 07:00:00+00:00,2025-02-12,LONG
1,1,1,1,4,1,2025-02-13 05:55:00+00:00,2025-02-13 06:00:00+00:00,2025-02-13,LONG
-1,1,1,1,2,1,2025-02-14 05:55:00+00:00,2025-02-14 06:00:00+00:00,2025-02-14,LONG
1,-1,1,1,2,1,2025-02-17 05:55:00+00:00,2025-02-17 06:00:00+00:00,2025-02-17,LONG
-1,1,1,1,2,1,2025-02-18 06:55:00+00:00,2025-02-18 07:00:00+00:00,2025-02-18,LONG
-1,1,1,1,2,1,2025-02-19 05:55:00+00:00,2025-02-19 06:00:00+00:00,2025-02-19,LONG
-1,-1,-1,1,-2,-1,2025-02-20 06:55:00+00:00,2025-02-20 07:00:00+00:00,2025-02-20,SHORT
-1,-1,-1,1,-2,-1,2025-02-21 05:55:00+00:00,2025-02-21 06:00:00+00:00,2025-02-21,SHORT
-1,-1,-1,-1,-4,-1,2025-02-24 05:55:00+00:00,2025-02-24 06:00:00+00:00,2025-02-24,SHORT
1,-1,1,1,2,1,2025-02-25 08:55:00+00:00,2025-02-25 09:00:00+00:00,2025-02-25,LONG
-1,-1,-1,1,-2,-1,2025-02-26 05:55:00+00:00,2025-02-26 06:00:00+00:00,2025-02-26,SHORT
1,1,1,-1,2,1,2025-02-27 05:55:00+00:00,2025-02-27 06:00:00+00:00,2025-02-27,LONG
1,1,1,-1,2,1,2025-02-28 06:55:00+00:00,2025-02-28 07:00:00+00:00,2025-02-28,LONG
1,1,1,1,4,1,2025-03-03 08:55:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03,LONG
1,1,1,-1,2,1,2025-03-04 05:55:00+00:00,2025-03-04 06:00:00+00:00,2025-03-04,LONG
1,1,1,1,4,1,2025-03-05 05:55:00+00:00,2025-03-05 06:00:00+00:00,2025-03-05,LONG
1,-1,1,1,2,1,2025-03-06 05:55:00+00:00,2025-03-06 06:00:00+00:00,2025-03-06,LONG
-1,1,-1,-1,-2,-1,2025-03-07 07:55:00+00:00,2025-03-07 08:00:00+00:00,2025-03-07,SHORT
-1,-1,-1,-1,-4,-1,2025-03-10 06:55:00+00:00,2025-03-10 07:00:00+00:00,2025-03-10,SHORT
-1,-1,-1,1,-2,-1,2025-03-11 06:55:00+00:00,2025-03-11 07:00:00+00:00,2025-03-11,SHORT
-1,1,-1,-1,-2,-1,2025-03-12 06:55:00+00:00,2025-03-12 07:00:00+00:00,2025-03-12,SHORT
1,1,1,1,4,1,2025-03-13 05:55:00+00:00,2025-03-13 06:00:00+00:00,2025-03-13,LONG
1,-1,1,1,2,1,2025-03-14 05:55:00+00:00,2025-03-14 06:00:00+00:00,2025-03-14,LONG
1,1,1,1,4,1,2025-03-17 07:55:00+00:00,2025-03-17 08:00:00+00:00,2025-03-17,LONG
-1,1,-1,-1,-2,-1,2025-03-18 05:55:00+00:00,2025-03-18 06:00:00+00:00,2025-03-18,SHORT
-1,-1,-1,1,-2,-1,2025-03-19 06:55:00+00:00,2025-03-19 07:00:00+00:00,2025-03-19,SHORT
1,-1,-1,-1,-2,-1,2025-03-20 06:55:00+00:00,2025-03-20 07:00:00+00:00,2025-03-20,SHORT
1,1,1,1,4,1,2025-03-21 05:55:00+00:00,2025-03-21 06:00:00+00:00,2025-03-21,LONG
1,1,1,-1,2,1,2025-03-24 05:55:00+00:00,2025-03-24 06:00:00+00:00,2025-03-24,LONG
1,-1,-1,-1,-2,-1,2025-03-25 05:55:00+00:00,2025-03-25 06:00:00+00:00,2025-03-25,SHORT
-1,1,1,1,2,1,2025-03-26 08:55:00+00:00,2025-03-26 09:00:00+00:00,2025-03-26,LONG
-1,-1,-1,1,-2,-1,2025-03-27 05:55:00+00:00,2025-03-27 06:00:00+00:00,2025-03-27,SHORT
-1,-1,-1,1,-2,-1,2025-03-28 06:55:00+00:00,2025-03-28 07:00:00+00:00,2025-03-28,SHORT
-1,-1,-1,-1,-4,-1,2025-03-31 05:55:00+00:00,2025-03-31 06:00:00+00:00,2025-03-31,SHORT
-1,-1,-1,-1,-4,-1,2025-04-01 05:55:00+00:00,2025-04-01 06:00:00+00:00,2025-04-01,SHORT
1,1,1,1,4,1,2025-04-02 06:55:00+00:00,2025-04-02 07:00:00+00:00,2025-04-02,LONG
-1,-1,-1,-1,-4,-1,2025-04-03 05:55:00+00:00,2025-04-03 06:00:00+00:00,2025-04-03,SHORT
-1,-1,-1,1,-2,-1,2025-04-04 06:55:00+00:00,2025-04-04 07:00:00+00:00,2025-04-04,SHORT
1,1,1,1,4,1,2025-04-07 05:55:00+00:00,2025-04-07 06:00:00+00:00,2025-04-07,LONG
-1,1,1,1,2,1,2025-04-08 05:55:00+00:00,2025-04-08 06:00:00+00:00,2025-04-08,LONG
1,-1,1,1,2,1,2025-04-09 05:55:00+00:00,2025-04-09 06:00:00+00:00,2025-04-09,LONG
1,1,1,1,4,1,2025-04-10 07:55:00+00:00,2025-04-10 08:00:00+00:00,2025-04-10,LONG
1,1,1,1,4,1,2025-04-11 05:55:00+00:00,2025-04-11 06:00:00+00:00,2025-04-11,LONG
1,-1,1,1,2,1,2025-04-14 05:55:00+00:00,2025-04-14 06:00:00+00:00,2025-04-14,LONG
-1,-1,-1,1,-2,-1,2025-04-15 05:55:00+00:00,2025-04-15 06:00:00+00:00,2025-04-15,SHORT
1,1,1,1,4,1,2025-04-16 05:55:00+00:00,2025-04-16 06:00:00+00:00,2025-04-16,LONG
1,1,1,1,4,1,2025-04-17 05:55:00+00:00,2025-04-17 06:00:00+00:00,2025-04-17,LONG
1,1,1,-1,2,1,2025-04-18 05:55:00+00:00,2025-04-18 06:00:00+00:00,2025-04-18,LONG
-1,-1,-1,1,-2,-1,2025-04-21 05:55:00+00:00,2025-04-21 06:00:00+00:00,2025-04-21,SHORT
1,-1,1,1,2,1,2025-04-22 05:55:00+00:00,2025-04-22 06:00:00+00:00,2025-04-22,LONG
-1,-1,-1,1,-2,-1,2025-04-23 05:55:00+00:00,2025-04-23 06:00:00+00:00,2025-04-23,SHORT
1,-1,1,1,2,1,2025-04-24 05:55:00+00:00,2025-04-24 06:00:00+00:00,2025-04-24,LONG
-1,-1,1,-1,-2,-1,2025-04-25 06:55:00+00:00,2025-04-25 07:00:00+00:00,2025-04-25,SHORT
-1,-1,-1,-1,-4,-1,2025-04-28 06:55:00+00:00,2025-04-28 07:00:00+00:00,2025-04-28,SHORT
-1,1,-1,-1,-2,-1,2025-04-29 08:55:00+00:00,2025-04-29 09:00:00+00:00,2025-04-29,SHORT
1,1,1,1,4,1,2025-04-30 05:55:00+00:00,2025-04-30 06:00:00+00:00,2025-04-30,LONG
1,-1,1,1,2,1,2025-05-01 05:55:00+00:00,2025-05-01 06:00:00+00:00,2025-05-01,LONG
1,1,1,1,4,1,2025-05-02 06:55:00+00:00,2025-05-02 07:00:00+00:00,2025-05-02,LONG
1,1,-1,1,2,1,2025-05-05 06:55:00+00:00,2025-05-05 07:00:00+00:00,2025-05-05,LONG
-1,-1,-1,-1,-4,-1,2025-05-06 06:55:00+00:00,2025-05-06 07:00:00+00:00,2025-05-06,SHORT
1,1,1,1,4,1,2025-05-07 05:55:00+00:00,2025-05-07 06:00:00+00:00,2025-05-07,LONG
1,-1,-1,-1,-2,-1,2025-05-08 10:55:00+00:00,2025-05-08 11:00:00+00:00,2025-05-08,SHORT
1,1,1,1,4,1,2025-05-09 05:55:00+00:00,2025-05-09 06:00:00+00:00,2025-05-09,LONG
-1,1,-1,-1,-2,-1,2025-05-12 09:55:00+00:00,2025-05-12 10:00:00+00:00,2025-05-12,SHORT
-1,-1,1,-1,-2,-1,2025-05-13 07:55:00+00:00,2025-05-13 08:00:00+00:00,2025-05-13,SHORT
-1,-1,-1,-1,-4,-1,2025-05-14 06:55:00+00:00,2025-05-14 07:00:00+00:00,2025-05-14,SHORT
1,1,1,1,4,1,2025-05-15 06:55:00+00:00,2025-05-15 07:00:00+00:00,2025-05-15,LONG
1,1,-1,1,2,1,2025-05-16 05:55:00+00:00,2025-05-16 06:00:00+00:00,2025-05-16,LONG
1,-1,1,1,2,1,2025-05-19 05:55:00+00:00,2025-05-19 06:00:00+00:00,2025-05-19,LONG
1,1,1,1,4,1,2025-05-20 07:55:00+00:00,2025-05-20 08:00:00+00:00,2025-05-20,LONG
1,-1,1,1,2,1,2025-05-21 09:55:00+00:00,2025-05-21 10:00:00+00:00,2025-05-21,LONG
1,1,1,1,4,1,2025-05-22 05:55:00+00:00,2025-05-22 06:00:00+00:00,2025-05-22,LONG
1,1,1,1,4,1,2025-05-23 05:55:00+00:00,2025-05-23 06:00:00+00:00,2025-05-23,LONG
1,-1,1,1,2,1,2025-05-26 05:55:00+00:00,2025-05-26 06:00:00+00:00,2025-05-26,LONG
-1,1,1,1,2,1,2025-05-27 05:55:00+00:00,2025-05-27 06:00:00+00:00,2025-05-27,LONG
1,-1,1,1,2,1,2025-05-28 05:55:00+00:00,2025-05-28 06:00:00+00:00,2025-05-28,LONG
1,1,1,-1,2,1,2025-05-29 05:55:00+00:00,2025-05-29 06:00:00+00:00,2025-05-29,LONG
1,-1,1,1,2,1,2025-05-30 05:55:00+00:00,2025-05-30 06:00:00+00:00,2025-05-30,LONG
1,-1,1,1,2,1,2025-06-02 05:55:00+00:00,2025-06-02 06:00:00+00:00,2025-06-02,LONG
1,1,1,1,4,1,2025-06-03 05:55:00+00:00,2025-06-03 06:00:00+00:00,2025-06-03,LONG
1,1,1,-1,2,1,2025-06-04 10:55:00+00:00,2025-06-04 11:00:00+00:00,2025-06-04,LONG
-1,-1,-1,-1,-4,-1,2025-06-05 05:55:00+00:00,2025-06-05 06:00:00+00:00,2025-06-05,SHORT
1,-1,1,1,2,1,2025-06-06 05:55:00+00:00,2025-06-06 06:00:00+00:00,2025-06-06,LONG
1,1,1,1,4,1,2025-06-09 05:55:00+00:00,2025-06-09 06:00:00+00:00,2025-06-09,LONG
1,-1,1,1,2,1,2025-06-10 05:55:00+00:00,2025-06-10 06:00:00+00:00,2025-06-10,LONG
1,-1,-1,-1,-2,-1,2025-06-11 06:55:00+00:00,2025-06-11 07:00:00+00:00,2025-06-11,SHORT
1,-1,1,1,2,1,2025-06-12 05:55:00+00:00,2025-06-12 06:00:00+00:00,2025-06-12,LONG
1,-1,1,1,2,1,2025-06-13 05:55:00+00:00,2025-06-13 06:00:00+00:00,2025-06-13,LONG
1,1,1,-1,2,1,2025-06-16 06:55:00+00:00,2025-06-16 07:00:00+00:00,2025-06-16,LONG
1,1,1,1,4,1,2025-06-17 10:55:00+00:00,2025-06-17 11:00:00+00:00,2025-06-17,LONG
-1,-1,-1,1,-2,-1,2025-06-18 08:55:00+00:00,2025-06-18 09:00:00+00:00,2025-06-18,SHORT
-1,-1,-1,1,-2,-1,2025-06-19 05:55:00+00:00,2025-06-19 06:00:00+00:00,2025-06-19,SHORT
1,1,1,-1,2,1,2025-06-20 05:55:00+00:00,2025-06-20 06:00:00+00:00,2025-06-20,LONG
-1,1,-1,-1,-2,-1,2025-06-23 10:55:00+00:00,2025-06-23 11:00:00+00:00,2025-06-23,SHORT
1,-1,1,1,2,1,2025-06-24 05:55:00+00:00,2025-06-24 06:00:00+00:00,2025-06-24,LONG
-1,1,-1,-1,-2,-1,2025-06-25 06:55:00+00:00,2025-06-25 07:00:00+00:00,2025-06-25,SHORT
1,1,1,1,4,1,2025-06-26 06:55:00+00:00,2025-06-26 07:00:00+00:00,2025-06-26,LONG
1,1,1,1,4,1,2025-06-27 06:55:00+00:00,2025-06-27 07:00:00+00:00,2025-06-27,LONG
-1,-1,-1,-1,-4,-1,2025-06-30 05:55:00+00:00,2025-06-30 06:00:00+00:00,2025-06-30,SHORT
1,-1,-1,-1,-2,-1,2025-07-01 06:55:00+00:00,2025-07-01 07:00:00+00:00,2025-07-01,SHORT
-1,1,-1,-1,-2,-1,2025-07-02 05:55:00+00:00,2025-07-02 06:00:00+00:00,2025-07-02,SHORT
1,1,1,1,4,1,2025-07-03 05:55:00+00:00,2025-07-03 06:00:00+00:00,2025-07-03,LONG
-1,-1,-1,1,-2,-1,2025-07-04 09:55:00+00:00,2025-07-04 10:00:00+00:00,2025-07-04,SHORT
-1,-1,-1,-1,-4,-1,2025-07-07 07:55:00+00:00,2025-07-07 08:00:00+00:00,2025-07-07,SHORT
1,1,1,-1,2,1,2025-07-08 06:55:00+00:00,2025-07-08 07:00:00+00:00,2025-07-08,LONG
-1,1,-1,-1,-2,-1,2025-07-09 08:55:00+00:00,2025-07-09 09:00:00+00:00,2025-07-09,SHORT
1,-1,-1,-1,-2,-1,2025-07-10 10:55:00+00:00,2025-07-10 11:00:00+00:00,2025-07-10,SHORT
-1,1,-1,-1,-2,-1,2025-07-11 06:55:00+00:00,2025-07-11 07:00:00+00:00,2025-07-11,SHORT
1,-1,-1,-1,-2,-1,2025-07-14 08:55:00+00:00,2025-07-14 09:00:00+00:00,2025-07-14,SHORT
1,1,-1,1,2,1,2025-07-15 05:55:00+00:00,2025-07-15 06:00:00+00:00,2025-07-15,LONG
1,1,-1,1,2,1,2025-07-16 06:55:00+00:00,2025-07-16 07:00:00+00:00,2025-07-16,LONG
-1,1,-1,-1,-2,-1,2025-07-17 05:55:00+00:00,2025-07-17 06:00:00+00:00,2025-07-17,SHORT
1,-1,-1,-1,-2,-1,2025-07-18 05:55:00+00:00,2025-07-18 06:00:00+00:00,2025-07-18,SHORT
-1,1,1,1,2,1,2025-07-21 05:55:00+00:00,2025-07-21 06:00:00+00:00,2025-07-21,LONG
1,-1,1,1,2,1,2025-07-22 06:55:00+00:00,2025-07-22 07:00:00+00:00,2025-07-22,LONG
1,1,1,1,4,1,2025-07-23 05:55:00+00:00,2025-07-23 06:00:00+00:00,2025-07-23,LONG
-1,-1,-1,-1,-4,-1,2025-07-24 05:55:00+00:00,2025-07-24 06:00:00+00:00,2025-07-24,SHORT
-1,-1,-1,-1,-4,-1,2025-07-25 06:55:00+00:00,2025-07-25 07:00:00+00:00,2025-07-25,SHORT
-1,-1,-1,-1,-4,-1,2025-07-28 07:55:00+00:00,2025-07-28 08:00:00+00:00,2025-07-28,SHORT
-1,-1,-1,-1,-4,-1,2025-07-29 05:55:00+00:00,2025-07-29 06:00:00+00:00,2025-07-29,SHORT
-1,1,-1,-1,-2,-1,2025-07-30 05:55:00+00:00,2025-07-30 06:00:00+00:00,2025-07-30,SHORT
1,1,1,1,4,1,2025-07-31 06:55:00+00:00,2025-07-31 07:00:00+00:00,2025-07-31,LONG
1,-1,-1,-1,-2,-1,2025-08-01 07:55:00+00:00,2025-08-01 08:00:00+00:00,2025-08-01,SHORT
-1,-1,-1,1,-2,-1,2025-08-04 05:55:00+00:00,2025-08-04 06:00:00+00:00,2025-08-04,SHORT
-1,-1,-1,-1,-4,-1,2025-08-05 07:55:00+00:00,2025-08-05 08:00:00+00:00,2025-08-05,SHORT
1,-1,1,1,2,1,2025-08-06 05:55:00+00:00,2025-08-06 06:00:00+00:00,2025-08-06,LONG
1,1,1,1,4,1,2025-08-07 05:55:00+00:00,2025-08-07 06:00:00+00:00,2025-08-07,LONG
1,-1,1,1,2,1,2025-08-08 06:55:00+00:00,2025-08-08 07:00:00+00:00,2025-08-08,LONG
-1,-1,1,-1,-2,-1,2025-08-11 06:55:00+00:00,2025-08-11 07:00:00+00:00,2025-08-11,SHORT
-1,1,-1,-1,-2,-1,2025-08-12 05:55:00+00:00,2025-08-12 06:00:00+00:00,2025-08-12,SHORT
1,1,1,-1,2,1,2025-08-13 07:55:00+00:00,2025-08-13 08:00:00+00:00,2025-08-13,LONG
-1,1,-1,-1,-2,-1,2025-08-14 05:55:00+00:00,2025-08-14 06:00:00+00:00,2025-08-14,SHORT
1,1,1,-1,2,1,2025-08-15 05:55:00+00:00,2025-08-15 06:00:00+00:00,2025-08-15,LONG
1,-1,1,1,2,1,2025-08-18 05:55:00+00:00,2025-08-18 06:00:00+00:00,2025-08-18,LONG
-1,-1,-1,-1,-4,-1,2025-08-19 05:55:00+00:00,2025-08-19 06:00:00+00:00,2025-08-19,SHORT
1,1,1,-1,2,1,2025-08-20 05:55:00+00:00,2025-08-20 06:00:00+00:00,2025-08-20,LONG
1,-1,1,1,2,1,2025-08-21 05:55:00+00:00,2025-08-21 06:00:00+00:00,2025-08-21,LONG
-1,1,-1,-1,-2,-1,2025-08-22 05:55:00+00:00,2025-08-22 06:00:00+00:00,2025-08-22,SHORT
-1,-1,1,-1,-2,-1,2025-08-25 05:55:00+00:00,2025-08-25 06:00:00+00:00,2025-08-25,SHORT
-1,-1,-1,-1,-4,-1,2025-08-26 05:55:00+00:00,2025-08-26 06:00:00+00:00,2025-08-26,SHORT
1,-1,1,1,2,1,2025-08-27 05:55:00+00:00,2025-08-27 06:00:00+00:00,2025-08-27,LONG
1,1,1,-1,2,1,2025-08-28 11:55:00+00:00,2025-08-28 12:00:00+00:00,2025-08-28,LONG
1,1,1,-1,2,1,2025-08-29 05:55:00+00:00,2025-08-29 06:00:00+00:00,2025-08-29,LONG
-1,1,-1,-1,-2,-1,2025-09-01 06:55:00+00:00,2025-09-01 07:00:00+00:00,2025-09-01,SHORT
1,-1,-1,-1,-2,-1,2025-09-02 07:55:00+00:00,2025-09-02 08:00:00+00:00,2025-09-02,SHORT
1,-1,-1,-1,-2,-1,2025-09-03 06:55:00+00:00,2025-09-03 07:00:00+00:00,2025-09-03,SHORT
-1,1,-1,-1,-2,-1,2025-09-04 07:55:00+00:00,2025-09-04 08:00:00+00:00,2025-09-04,SHORT
-1,1,1,1,2,1,2025-09-05 05:55:00+00:00,2025-09-05 06:00:00+00:00,2025-09-05,LONG
1,-1,1,1,2,1,2025-09-08 06:55:00+00:00,2025-09-08 07:00:00+00:00,2025-09-08,LONG
1,1,-1,1,2,1,2025-09-09 06:55:00+00:00,2025-09-09 07:00:00+00:00,2025-09-09,LONG
-1,1,-1,-1,-2,-1,2025-09-10 05:55:00+00:00,2025-09-10 06:00:00+00:00,2025-09-10,SHORT
-1,1,-1,-1,-2,-1,2025-09-11 05:55:00+00:00,2025-09-11 06:00:00+00:00,2025-09-11,SHORT
-1,-1,-1,1,-2,-1,2025-09-12 05:55:00+00:00,2025-09-12 06:00:00+00:00,2025-09-12,SHORT
1,1,1,1,4,1,2025-09-15 06:55:00+00:00,2025-09-15 07:00:00+00:00,2025-09-15,LONG
1,-1,1,1,2,1,2025-09-16 05:55:00+00:00,2025-09-16 06:00:00+00:00,2025-09-16,LONG
1,1,1,-1,2,1,2025-09-17 05:55:00+00:00,2025-09-17 06:00:00+00:00,2025-09-17,LONG
1,-1,-1,-1,-2,-1,2025-09-18 06:55:00+00:00,2025-09-18 07:00:00+00:00,2025-09-18,SHORT
-1,-1,-1,-1,-4,-1,2025-09-19 05:55:00+00:00,2025-09-19 06:00:00+00:00,2025-09-19,SHORT
1,1,1,-1,2,1,2025-09-22 05:55:00+00:00,2025-09-22 06:00:00+00:00,2025-09-22,LONG
-1,-1,1,-1,-2,-1,2025-09-23 06:55:00+00:00,2025-09-23 07:00:00+00:00,2025-09-23,SHORT
-1,-1,1,-1,-2,-1,2025-09-24 06:55:00+00:00,2025-09-24 07:00:00+00:00,2025-09-24,SHORT
-1,-1,1,-1,-2,-1,2025-09-25 06:55:00+00:00,2025-09-25 07:00:00+00:00,2025-09-25,SHORT
-1,1,-1,-1,-2,-1,2025-09-26 05:55:00+00:00,2025-09-26 06:00:00+00:00,2025-09-26,SHORT
1,-1,1,1,2,1,2025-09-29 05:55:00+00:00,2025-09-29 06:00:00+00:00,2025-09-29,LONG
1,1,1,1,4,1,2025-09-30 11:55:00+00:00,2025-09-30 12:00:00+00:00,2025-09-30,LONG
-1,-1,-1,1,-2,-1,2025-10-01 05:55:00+00:00,2025-10-01 06:00:00+00:00,2025-10-01,SHORT
-1,-1,-1,1,-2,-1,2025-10-02 07:55:00+00:00,2025-10-02 08:00:00+00:00,2025-10-02,SHORT
1,-1,-1,-1,-2,-1,2025-10-03 06:55:00+00:00,2025-10-03 07:00:00+00:00,2025-10-03,SHORT
1,-1,1,1,2,1,2025-10-06 05:55:00+00:00,2025-10-06 06:00:00+00:00,2025-10-06,LONG
1,1,1,1,4,1,2025-10-07 05:55:00+00:00,2025-10-07 06:00:00+00:00,2025-10-07,LONG
-1,1,-1,-1,-2,-1,2025-10-08 08:55:00+00:00,2025-10-08 09:00:00+00:00,2025-10-08,SHORT
-1,1,-1,-1,-2,-1,2025-10-09 05:55:00+00:00,2025-10-09 06:00:00+00:00,2025-10-09,SHORT
-1,-1,-1,-1,-4,-1,2025-10-10 05:55:00+00:00,2025-10-10 06:00:00+00:00,2025-10-10,SHORT
