timeframe,prior_bar_time,next_bar_time,duration_seconds,prior_weekday,prior_hour,next_weekday,next_hour,occurrence_count,present_in_run1,present_in_run2
H1,2023-09-08T20:00:00,2023-09-10T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-09-11T20:00:00,2023-09-11T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-09-12T20:00:00,2023-09-12T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-09-13T20:00:00,2023-09-13T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-09-14T20:00:00,2023-09-14T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-09-15T20:00:00,2023-09-17T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-09-18T20:00:00,2023-09-18T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-09-19T20:00:00,2023-09-19T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-09-20T20:00:00,2023-09-20T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-09-21T20:00:00,2023-09-21T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-09-22T20:00:00,2023-09-24T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-09-25T20:00:00,2023-09-25T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-09-26T20:00:00,2023-09-26T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-09-27T20:00:00,2023-09-27T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-09-28T20:00:00,2023-09-28T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-09-29T20:00:00,2023-10-01T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-10-02T20:00:00,2023-10-02T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-10-03T20:00:00,2023-10-03T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-10-04T20:00:00,2023-10-04T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-10-05T20:00:00,2023-10-05T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-10-06T20:00:00,2023-10-08T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-10-09T20:00:00,2023-10-09T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-10-10T20:00:00,2023-10-10T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-10-11T20:00:00,2023-10-11T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-10-12T20:00:00,2023-10-12T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-10-13T20:00:00,2023-10-15T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-10-16T20:00:00,2023-10-16T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-10-17T20:00:00,2023-10-17T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-10-18T20:00:00,2023-10-18T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-10-19T20:00:00,2023-10-19T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-10-20T20:00:00,2023-10-22T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-10-23T20:00:00,2023-10-23T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-10-24T20:00:00,2023-10-24T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-10-25T20:00:00,2023-10-25T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-10-26T20:00:00,2023-10-26T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-10-27T20:00:00,2023-10-29T21:00:00,176400,4,20,6,21,20,true,true
H1,2023-10-30T19:00:00,2023-10-30T21:00:00,7200,0,19,0,21,34,true,true
H1,2023-10-31T19:00:00,2023-10-31T21:00:00,7200,1,19,1,21,34,true,true
H1,2023-11-01T19:00:00,2023-11-01T21:00:00,7200,2,19,2,21,34,true,true
H1,2023-11-02T19:00:00,2023-11-02T21:00:00,7200,3,19,3,21,32,true,true
H1,2023-11-03T19:00:00,2023-11-05T22:00:00,183600,4,19,6,22,50,true,true
H1,2023-11-06T20:00:00,2023-11-06T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-11-07T20:00:00,2023-11-07T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-11-08T20:00:00,2023-11-08T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-11-09T20:00:00,2023-11-09T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-11-10T20:00:00,2023-11-12T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-11-13T20:00:00,2023-11-13T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-11-14T20:00:00,2023-11-14T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-11-15T20:00:00,2023-11-15T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-11-16T20:00:00,2023-11-16T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-11-17T20:00:00,2023-11-19T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-11-20T20:00:00,2023-11-20T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-11-21T20:00:00,2023-11-21T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-11-22T20:00:00,2023-11-22T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-11-23T18:00:00,2023-11-23T22:00:00,14400,3,18,3,22,10,true,true
H1,2023-11-24T17:00:00,2023-11-26T22:00:00,190800,4,17,6,22,18,true,true
H1,2023-11-27T20:00:00,2023-11-27T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-11-28T20:00:00,2023-11-28T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-11-29T20:00:00,2023-11-29T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-11-30T20:00:00,2023-11-30T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-12-01T20:00:00,2023-12-03T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-12-04T20:00:00,2023-12-04T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-12-05T20:00:00,2023-12-05T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-12-06T20:00:00,2023-12-06T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-12-07T20:00:00,2023-12-07T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-12-08T20:00:00,2023-12-10T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-12-11T20:00:00,2023-12-11T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-12-12T20:00:00,2023-12-12T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-12-13T20:00:00,2023-12-13T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-12-14T20:00:00,2023-12-14T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-12-15T20:00:00,2023-12-17T22:00:00,180000,4,20,6,22,954,true,true
H1,2023-12-18T20:00:00,2023-12-18T22:00:00,7200,0,20,0,22,940,true,true
H1,2023-12-19T20:00:00,2023-12-19T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-12-20T20:00:00,2023-12-20T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-12-21T20:00:00,2023-12-21T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-12-22T20:00:00,2023-12-25T22:00:00,266400,4,20,0,22,12,true,true
H1,2023-12-26T20:00:00,2023-12-26T22:00:00,7200,1,20,1,22,1036,true,true
H1,2023-12-27T20:00:00,2023-12-27T22:00:00,7200,2,20,2,22,1040,true,true
H1,2023-12-28T20:00:00,2023-12-28T22:00:00,7200,3,20,3,22,998,true,true
H1,2023-12-29T20:00:00,2024-01-01T22:00:00,266400,4,20,0,22,12,true,true
H1,2024-01-02T20:00:00,2024-01-02T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-01-03T20:00:00,2024-01-03T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-01-04T20:00:00,2024-01-04T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-01-05T20:00:00,2024-01-07T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-01-08T20:00:00,2024-01-08T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-01-09T20:00:00,2024-01-09T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-01-10T20:00:00,2024-01-10T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-01-11T20:00:00,2024-01-11T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-01-12T20:00:00,2024-01-14T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-01-15T18:00:00,2024-01-15T22:00:00,14400,0,18,0,22,40,true,true
H1,2024-01-16T20:00:00,2024-01-16T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-01-17T20:00:00,2024-01-17T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-01-18T20:00:00,2024-01-18T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-01-19T20:00:00,2024-01-21T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-01-22T20:00:00,2024-01-22T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-01-23T20:00:00,2024-01-23T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-01-24T20:00:00,2024-01-24T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-01-25T20:00:00,2024-01-25T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-01-26T20:00:00,2024-01-28T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-01-29T20:00:00,2024-01-29T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-01-30T20:00:00,2024-01-30T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-01-31T20:00:00,2024-01-31T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-02-01T20:00:00,2024-02-01T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-02-02T20:00:00,2024-02-04T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-02-05T20:00:00,2024-02-05T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-02-06T20:00:00,2024-02-06T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-02-07T20:00:00,2024-02-07T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-02-08T20:00:00,2024-02-08T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-02-09T20:00:00,2024-02-11T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-02-12T20:00:00,2024-02-12T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-02-13T20:00:00,2024-02-13T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-02-14T20:00:00,2024-02-14T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-02-15T20:00:00,2024-02-15T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-02-16T20:00:00,2024-02-18T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-02-19T18:00:00,2024-02-19T22:00:00,14400,0,18,0,22,40,true,true
H1,2024-02-20T20:00:00,2024-02-20T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-02-21T20:00:00,2024-02-21T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-02-22T20:00:00,2024-02-22T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-02-23T20:00:00,2024-02-25T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-02-26T20:00:00,2024-02-26T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-02-27T20:00:00,2024-02-27T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-02-28T20:00:00,2024-02-28T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-02-29T20:00:00,2024-02-29T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-03-01T20:00:00,2024-03-03T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-03-04T20:00:00,2024-03-04T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-03-05T20:00:00,2024-03-05T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-03-06T20:00:00,2024-03-06T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-03-07T20:00:00,2024-03-07T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-03-08T20:00:00,2024-03-10T21:00:00,176400,4,20,6,21,20,true,true
H1,2024-03-11T19:00:00,2024-03-11T21:00:00,7200,0,19,0,21,34,true,true
H1,2024-03-12T19:00:00,2024-03-12T21:00:00,7200,1,19,1,21,34,true,true
H1,2024-03-13T19:00:00,2024-03-13T21:00:00,7200,2,19,2,21,34,true,true
H1,2024-03-14T19:00:00,2024-03-14T21:00:00,7200,3,19,3,21,32,true,true
H1,2024-03-15T19:00:00,2024-03-17T21:00:00,180000,4,19,6,21,14,true,true
H1,2024-03-18T19:00:00,2024-03-18T21:00:00,7200,0,19,0,21,34,true,true
H1,2024-03-19T19:00:00,2024-03-19T21:00:00,7200,1,19,1,21,34,true,true
H1,2024-03-20T19:00:00,2024-03-20T21:00:00,7200,2,19,2,21,34,true,true
H1,2024-03-21T19:00:00,2024-03-21T21:00:00,7200,3,19,3,21,32,true,true
H1,2024-03-22T19:00:00,2024-03-24T21:00:00,180000,4,19,6,21,14,true,true
H1,2024-03-25T19:00:00,2024-03-25T21:00:00,7200,0,19,0,21,34,true,true
H1,2024-03-26T19:00:00,2024-03-26T21:00:00,7200,1,19,1,21,34,true,true
H1,2024-03-27T19:00:00,2024-03-27T21:00:00,7200,2,19,2,21,34,true,true
H1,2024-03-28T19:00:00,2024-03-31T22:00:00,270000,3,19,6,22,4,true,true
H1,2024-04-01T20:00:00,2024-04-01T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-04-02T20:00:00,2024-04-02T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-04-03T20:00:00,2024-04-03T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-04-04T20:00:00,2024-04-04T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-04-05T20:00:00,2024-04-07T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-04-08T20:00:00,2024-04-08T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-04-09T20:00:00,2024-04-09T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-04-10T20:00:00,2024-04-10T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-04-11T20:00:00,2024-04-11T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-04-12T20:00:00,2024-04-14T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-04-15T20:00:00,2024-04-15T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-04-16T20:00:00,2024-04-16T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-04-17T20:00:00,2024-04-17T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-04-18T20:00:00,2024-04-18T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-04-19T20:00:00,2024-04-21T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-04-22T20:00:00,2024-04-22T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-04-23T20:00:00,2024-04-23T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-04-24T20:00:00,2024-04-24T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-04-25T20:00:00,2024-04-25T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-04-26T20:00:00,2024-04-28T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-04-29T20:00:00,2024-04-29T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-04-30T20:00:00,2024-04-30T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-05-01T20:00:00,2024-05-01T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-05-02T20:00:00,2024-05-02T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-05-03T20:00:00,2024-05-05T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-05-06T20:00:00,2024-05-06T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-05-07T20:00:00,2024-05-07T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-05-08T20:00:00,2024-05-08T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-05-09T20:00:00,2024-05-09T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-05-10T20:00:00,2024-05-12T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-05-13T20:00:00,2024-05-13T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-05-14T20:00:00,2024-05-14T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-05-15T20:00:00,2024-05-15T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-05-16T20:00:00,2024-05-16T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-05-17T20:00:00,2024-05-19T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-05-20T20:00:00,2024-05-20T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-05-21T20:00:00,2024-05-21T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-05-22T20:00:00,2024-05-22T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-05-23T20:00:00,2024-05-23T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-05-24T20:00:00,2024-05-26T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-05-27T18:00:00,2024-05-27T22:00:00,14400,0,18,0,22,40,true,true
H1,2024-05-28T20:00:00,2024-05-28T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-05-29T20:00:00,2024-05-29T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-05-30T20:00:00,2024-05-30T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-05-31T20:00:00,2024-06-02T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-06-03T20:00:00,2024-06-03T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-06-04T20:00:00,2024-06-04T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-06-05T20:00:00,2024-06-05T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-06-06T20:00:00,2024-06-06T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-06-07T20:00:00,2024-06-09T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-06-10T20:00:00,2024-06-10T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-06-11T20:00:00,2024-06-11T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-06-12T20:00:00,2024-06-12T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-06-13T20:00:00,2024-06-13T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-06-14T20:00:00,2024-06-16T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-06-17T20:00:00,2024-06-17T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-06-18T20:00:00,2024-06-18T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-06-19T18:00:00,2024-06-19T22:00:00,14400,2,18,2,22,2,true,true
H1,2024-06-20T20:00:00,2024-06-20T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-06-21T20:00:00,2024-06-23T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-06-24T20:00:00,2024-06-24T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-06-25T20:00:00,2024-06-25T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-06-26T20:00:00,2024-06-26T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-06-27T20:00:00,2024-06-27T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-06-28T20:00:00,2024-06-30T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-07-01T20:00:00,2024-07-01T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-07-02T20:00:00,2024-07-02T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-07-03T20:00:00,2024-07-03T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-07-04T18:00:00,2024-07-04T22:00:00,14400,3,18,3,22,10,true,true
H1,2024-07-05T20:00:00,2024-07-07T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-07-08T20:00:00,2024-07-08T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-07-09T20:00:00,2024-07-09T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-07-10T20:00:00,2024-07-10T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-07-11T20:00:00,2024-07-11T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-07-12T20:00:00,2024-07-14T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-07-15T20:00:00,2024-07-15T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-07-16T20:00:00,2024-07-16T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-07-17T20:00:00,2024-07-17T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-07-18T20:00:00,2024-07-18T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-07-19T20:00:00,2024-07-21T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-07-22T20:00:00,2024-07-22T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-07-23T20:00:00,2024-07-23T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-07-24T20:00:00,2024-07-24T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-07-25T20:00:00,2024-07-25T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-07-26T20:00:00,2024-07-28T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-07-29T20:00:00,2024-07-29T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-07-30T20:00:00,2024-07-30T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-07-31T20:00:00,2024-07-31T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-08-01T20:00:00,2024-08-01T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-08-02T20:00:00,2024-08-04T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-08-05T20:00:00,2024-08-05T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-08-06T20:00:00,2024-08-06T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-08-07T20:00:00,2024-08-07T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-08-08T20:00:00,2024-08-08T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-08-09T20:00:00,2024-08-11T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-08-12T20:00:00,2024-08-12T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-08-13T20:00:00,2024-08-13T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-08-14T20:00:00,2024-08-14T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-08-15T20:00:00,2024-08-15T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-08-16T20:00:00,2024-08-18T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-08-19T20:00:00,2024-08-19T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-08-20T20:00:00,2024-08-20T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-08-21T20:00:00,2024-08-21T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-08-22T20:00:00,2024-08-22T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-08-23T20:00:00,2024-08-25T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-08-26T20:00:00,2024-08-26T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-08-27T20:00:00,2024-08-27T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-08-28T20:00:00,2024-08-28T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-08-29T20:00:00,2024-08-29T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-08-30T20:00:00,2024-09-01T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-09-02T18:00:00,2024-09-02T22:00:00,14400,0,18,0,22,40,true,true
H1,2024-09-03T20:00:00,2024-09-03T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-09-04T20:00:00,2024-09-04T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-09-05T20:00:00,2024-09-05T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-09-06T20:00:00,2024-09-08T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-09-09T20:00:00,2024-09-09T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-09-10T20:00:00,2024-09-10T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-09-11T20:00:00,2024-09-11T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-09-12T20:00:00,2024-09-12T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-09-13T20:00:00,2024-09-15T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-09-16T20:00:00,2024-09-16T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-09-17T20:00:00,2024-09-17T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-09-18T20:00:00,2024-09-18T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-09-19T20:00:00,2024-09-19T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-09-20T20:00:00,2024-09-22T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-09-23T20:00:00,2024-09-23T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-09-24T20:00:00,2024-09-24T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-09-25T20:00:00,2024-09-25T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-09-26T20:00:00,2024-09-26T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-09-27T20:00:00,2024-09-29T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-09-30T20:00:00,2024-09-30T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-10-01T20:00:00,2024-10-01T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-10-02T20:00:00,2024-10-02T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-10-03T20:00:00,2024-10-03T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-10-04T20:00:00,2024-10-06T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-10-07T20:00:00,2024-10-07T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-10-08T20:00:00,2024-10-08T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-10-09T20:00:00,2024-10-09T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-10-10T20:00:00,2024-10-10T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-10-11T20:00:00,2024-10-13T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-10-14T20:00:00,2024-10-14T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-10-15T20:00:00,2024-10-15T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-10-16T20:00:00,2024-10-16T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-10-17T20:00:00,2024-10-17T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-10-18T20:00:00,2024-10-20T22:00:00,180000,4,20,6,22,954,true,true
H1,2024-10-21T20:00:00,2024-10-21T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-10-22T20:00:00,2024-10-22T22:00:00,7200,1,20,1,22,1036,true,true
H1,2024-10-23T20:00:00,2024-10-23T22:00:00,7200,2,20,2,22,1040,true,true
H1,2024-10-24T20:00:00,2024-10-24T22:00:00,7200,3,20,3,22,998,true,true
H1,2024-10-25T20:00:00,2024-10-27T21:00:00,176400,4,20,6,21,20,true,true
H1,2024-10-28T19:00:00,2024-10-28T21:00:00,7200,0,19,0,21,34,true,true
H1,2024-10-29T19:00:00,2024-10-29T21:00:00,7200,1,19,1,21,34,true,true
H1,2024-10-30T19:00:00,2024-10-30T21:00:00,7200,2,19,2,21,34,true,true
H1,2024-10-31T19:00:00,2024-10-31T21:00:00,7200,3,19,3,21,32,true,true
H1,2024-11-01T19:00:00,2024-11-03T22:00:00,183600,4,19,6,22,50,true,true
H1,2024-11-04T20:00:00,2024-11-04T22:00:00,7200,0,20,0,22,940,true,true
H1,2024-11-05T20:00:00,2024-11-05T22:00:00,7200,1,20,1,22,1036,true,true
